,OT
3045,18.92300033569336
3046,19.06399917602539
3047,17.79800033569336
3048,17.656999588012695
3049,17.305000305175778
3050,18.500999450683594
3051,18.57200050354004
3052,16.95400047302246
3053,16.95400047302246
3054,17.726999282836914
3055,18.21999931335449
3056,18.92300033569336
3057,18.85300064086914
3058,18.43099975585937
3059,18.21999931335449
3060,18.85300064086914
3061,22.089000701904297
3062,24.270000457763672
3063,22.3700008392334
3064,23.49600028991699
3065,22.933000564575195
3066,20.190000534057617
3067,19.274999618530273
3068,19.979000091552734
3069,19.416000366210938
3070,19.274999618530273
3071,19.13400077819824
3072,19.13400077819824
3073,19.274999618530273
3074,19.06399917602539
3075,18.642000198364254
3076,18.500999450683594
3077,18.642000198364254
3078,17.656999588012695
3079,15.968999862670898
3080,16.672000885009766
3081,17.165000915527347
3082,17.445999145507812
3083,18.009000778198242
3084,18.21999931335449
3085,19.979000091552734
3086,20.190000534057617
3087,19.69700050354004
3088,20.400999069213867
3089,20.32999992370605
3090,19.06399917602539
3091,17.516000747680664
3092,16.95400047302246
3093,16.672000885009766
3094,16.672000885009766
3095,16.180000305175778
3096,15.406000137329102
3097,15.19499969482422
3098,14.913999557495115
3099,15.125
3100,15.47599983215332
3101,16.038999557495114
3102,16.320999145507812
3103,16.25
3104,16.743000030517578
3105,17.235000610351562
3106,16.95400047302246
3107,16.882999420166016
3108,14.491000175476074
3109,12.803000450134276
3110,12.100000381469728
3111,11.467000007629396
3112,9.425999641418455
3113,8.51200008392334
3114,8.934000015258789
3115,9.425999641418455
3116,12.029000282287598
3117,11.326000213623049
3118,12.732999801635742
3119,9.708000183105469
3120,10.270999908447266
3121,10.0600004196167
3122,9.777999877929688
3123,7.73799991607666
3124,8.652999877929688
3125,8.581999778747559
3126,6.823999881744385
3127,8.300999641418457
3128,8.86400032043457
3129,8.86400032043457
3130,8.793000221252441
3131,10.833000183105469
3132,11.114999771118164
3133,11.467000007629396
3134,11.748000144958494
3135,11.678000450134276
3136,11.536999702453612
3137,12.170000076293944
3138,11.326000213623049
3139,10.340999603271484
3140,9.848999977111816
3141,8.581999778747559
3142,8.934000015258789
3143,8.159999847412111
3144,8.159999847412111
3145,7.879000186920166
3146,7.597000122070312
3147,8.230999946594237
3148,7.879000186920166
3149,7.948999881744385
3150,7.315999984741211
3151,7.456999778747559
3152,7.456999778747559
3153,9.145000457763672
3154,9.425999641418455
3155,10.199999809265137
3156,9.918999671936035
3157,9.98900032043457
3158,10.482000350952148
3159,11.1850004196167
3160,12.100000381469728
3161,12.239999771118164
3162,12.944000244140623
3163,12.522000312805176
3164,12.592000007629396
3165,12.100000381469728
3166,12.451000213623049
3167,11.748000144958494
3168,12.522000312805176
3169,12.380999565124512
3170,13.085000038146973
3171,12.87399959564209
3172,12.944000244140623
3173,14.491000175476074
3174,14.279999732971191
3175,14.77299976348877
3176,14.491000175476074
3177,14.279999732971191
3178,12.239999771118164
3179,12.029000282287598
3180,11.678000450134276
3181,13.366000175476074
3182,12.592000007629396
3183,11.255999565124512
3184,11.536999702453612
3185,10.904000282287598
3186,10.904000282287598
3187,11.326000213623049
3188,11.748000144958494
3189,12.522000312805176
3190,12.592000007629396
3191,12.380999565124512
3192,13.085000038146973
3193,13.29599952697754
3194,13.435999870300291
3195,14.35099983215332
3196,13.013999938964846
3197,13.29599952697754
3198,12.87399959564209
3199,12.944000244140623
3200,13.99899959564209
3201,13.647000312805176
3202,13.506999969482422
3203,14.70300006866455
3204,15.54699993133545
3205,18.99399948120117
3206,19.76799964904785
3207,18.57200050354004
3208,18.57200050354004
3209,17.656999588012695
3210,16.882999420166016
3211,15.687000274658203
3212,15.758000373840332
3213,16.320999145507812
3214,15.82800006866455
3215,15.406000137329102
3216,16.038999557495114
3217,16.108999252319336
3218,15.968999862670898
3219,16.461000442504886
3220,16.25
3221,16.320999145507812
3222,16.461000442504886
3223,16.601999282836914
3224,17.093999862670902
3225,16.601999282836914
3226,16.320999145507812
3227,16.531999588012695
3228,16.25
3229,16.25
3230,15.82800006866455
3231,17.305000305175778
3232,16.672000885009766
3233,18.57200050354004
3234,17.868000030517578
3235,17.726999282836914
3236,16.812999725341793
3237,17.375999450683597
3238,17.656999588012695
3239,16.882999420166016
3240,17.165000915527347
3241,18.009000778198242
3242,17.79800033569336
3243,17.516000747680664
3244,18.500999450683594
3245,17.868000030517578
3246,17.516000747680664
3247,15.968999862670898
3248,16.743000030517578
3249,18.009000778198242
3250,18.21999931335449
3251,18.85300064086914
3252,19.55599975585937
3253,19.20499992370605
3254,19.62700080871582
3255,20.47100067138672
3256,20.11899948120117
3257,19.55599975585937
3258,19.69700050354004
3259,19.06399917602539
3260,19.76799964904785
3261,19.76799964904785
3262,20.32999992370605
3263,19.48600006103516
3264,18.78300094604492
3265,19.274999618530273
3266,19.48600006103516
3267,18.71199989318848
3268,19.416000366210938
3269,19.06399917602539
3270,19.274999618530273
3271,19.69700050354004
3272,19.62700080871582
3273,17.516000747680664
3274,19.90800094604492
3275,19.06399917602539
3276,19.76799964904785
3277,21.808000564575195
3278,20.11899948120117
3279,21.66699981689453
3280,21.173999786376953
3281,20.541000366210938
3282,18.009000778198242
3283,18.500999450683594
3284,17.516000747680664
3285,16.461000442504886
3286,15.758000373840332
3287,15.616999626159668
3288,16.320999145507812
3289,16.038999557495114
3290,14.631999969482422
3291,14.42099952697754
3292,14.491000175476074
3293,15.19499969482422
3294,13.857999801635742
3295,13.225000381469728
3296,13.085000038146973
3297,13.788000106811523
3298,14.491000175476074
3299,14.843000411987305
3300,14.210000038146973
3301,15.616999626159668
3302,15.968999862670898
3303,15.54699993133545
3304,15.406000137329102
3305,15.968999862670898
3306,15.125
3307,14.631999969482422
3308,13.085000038146973
3309,13.435999870300291
3310,12.100000381469728
3311,11.536999702453612
3312,11.678000450134276
3313,11.607000350952148
3314,11.114999771118164
3315,11.326000213623049
3316,11.114999771118164
3317,10.833000183105469
3318,10.270999908447266
3319,10.552000045776367
3320,11.255999565124512
3321,11.607000350952148
3322,12.592000007629396
3323,14.140000343322756
3324,13.647000312805176
3325,13.154999732971191
3326,14.984000205993652
3327,14.279999732971191
3328,14.77299976348877
3329,15.758000373840332
3330,15.54699993133545
3331,15.125
3332,14.631999969482422
3333,12.451000213623049
3334,13.154999732971191
3335,13.99899959564209
3336,11.748000144958494
3337,13.647000312805176
3338,13.647000312805176
3339,14.77299976348877
3340,15.265000343322756
3341,14.42099952697754
3342,15.616999626159668
3343,16.601999282836914
3344,15.968999862670898
3345,15.89799976348877
3346,15.758000373840332
3347,16.25
3348,17.02400016784668
3349,16.812999725341793
3350,15.82800006866455
3351,16.461000442504886
3352,15.47599983215332
3353,15.47599983215332
3354,15.758000373840332
3355,14.843000411987305
3356,14.843000411987305
3357,14.913999557495115
3358,13.718000411987305
3359,14.35099983215332
3360,14.210000038146973
3361,14.491000175476074
3362,14.70300006866455
3363,15.125
3364,14.913999557495115
3365,14.491000175476074
3366,15.968999862670898
3367,16.601999282836914
3368,16.743000030517578
3369,18.57200050354004
3370,17.656999588012695
3371,16.25
3372,16.391000747680664
3373,16.882999420166016
3374,18.290000915527344
3375,18.500999450683594
3376,18.85300064086914
3377,19.13400077819824
3378,18.92300033569336
3379,18.85300064086914
3380,19.274999618530273
3381,19.06399917602539
3382,18.99399948120117
3383,18.149999618530273
3384,18.43099975585937
3385,19.13400077819824
3386,20.82299995422364
3387,20.82299995422364
3388,21.45599937438965
3389,21.2450008392334
3390,21.2450008392334
3391,22.018999099731445
3392,20.89299964904785
3393,21.947999954223643
3394,21.66699981689453
3395,21.315000534057617
3396,20.541000366210938
3397,19.13400077819824
3398,20.11899948120117
3399,17.305000305175778
3400,17.165000915527347
3401,16.391000747680664
3402,16.531999588012695
3403,18.78300094604492
3404,19.34499931335449
3405,20.048999786376953
3406,18.92300033569336
3407,16.601999282836914
3408,16.601999282836914
3409,15.616999626159668
3410,15.687000274658203
3411,14.491000175476074
3412,14.069000244140623
3413,13.647000312805176
3414,13.57699966430664
3415,13.366000175476074
3416,13.506999969482422
3417,13.718000411987305
3418,14.491000175476074
3419,14.210000038146973
3420,14.562000274658203
3421,14.843000411987305
3422,15.125
3423,14.913999557495115
3424,14.069000244140623
3425,13.225000381469728
3426,12.944000244140623
3427,13.29599952697754
3428,13.435999870300291
3429,13.29599952697754
3430,13.718000411987305
3431,13.435999870300291
3432,13.085000038146973
3433,13.506999969482422
3434,13.647000312805176
3435,13.718000411987305
3436,14.140000343322756
3437,14.491000175476074
3438,14.279999732971191
3439,14.913999557495115
3440,15.89799976348877
3441,13.435999870300291
3442,13.225000381469728
3443,13.928999900817873
3444,15.336000442504885
3445,17.656999588012695
3446,18.07900047302246
3447,16.95400047302246
3448,16.601999282836914
3449,15.265000343322756
3450,16.25
3451,14.491000175476074
3452,14.562000274658203
3453,14.140000343322756
3454,14.491000175476074
3455,13.718000411987305
3456,13.99899959564209
3457,11.326000213623049
3458,12.732999801635742
3459,11.467000007629396
3460,9.777999877929688
3461,8.86400032043457
3462,4.361999988555908
3463,5.205999851226807
3464,4.7129998207092285
3465,6.119999885559082
3466,4.923999786376953
3467,4.8540000915527335
3468,5.135000228881836
3469,6.261000156402588
3470,6.401999950408936
3471,5.557000160217285
3472,4.150000095367432
3473,1.9700000286102293
3474,3.095000028610228
3475,2.6730000972747803
3476,2.1099998950958248
3477,0.6330000162124634
3478,2.1099998950958248
3479,1.337000012397766
3480,0.843999981880188
3481,3.095000028610228
3482,4.923999786376953
3483,2.9549999237060547
3484,2.813999891281128
3485,3.799000024795532
3486,4.079999923706056
3487,4.290999889373778
3488,4.2210001945495605
3489,4.7129998207092285
3490,3.938999891281128
3491,2.602999925613404
3492,1.2660000324249268
3493,1.406999945640564
3494,2.532000064849853
3495,2.180999994277954
3496,2.532000064849853
3497,4.64300012588501
3498,1.337000012397766
3499,1.9700000286102293
3500,1.687999963760376
3501,4.7129998207092285
3502,2.9549999237060547
3503,3.1659998893737797
3504,2.532000064849853
3505,2.884000062942505
3506,4.64300012588501
3507,4.290999889373778
3508,3.86899995803833
3509,4.150000095367432
3510,3.095000028610228
3511,3.1659998893737797
3512,4.994999885559082
3513,5.76800012588501
3514,5.9790000915527335
3515,7.809000015258789
3516,7.245999813079834
3517,7.73799991607666
3518,8.442000389099121
3519,7.315999984741211
3520,6.683000087738037
3521,7.0349998474121085
3522,7.809000015258789
3523,8.230999946594237
3524,7.456999778747559
3525,9.074999809265137
3526,8.581999778747559
3527,7.105000019073486
3528,7.245999813079834
3529,6.3309998512268075
3530,5.9790000915527335
3531,5.697999954223633
3532,6.4720001220703125
3533,7.245999813079834
3534,6.823999881744385
3535,6.119999885559082
3536,5.3460001945495605
3537,5.9790000915527335
3538,6.050000190734862
3539,7.105000019073486
3540,7.245999813079834
3541,6.964000225067139
3542,7.668000221252441
3543,7.948999881744385
3544,8.230999946594237
3545,8.934000015258789
3546,9.637999534606934
3547,8.934000015258789
3548,8.159999847412111
3549,8.020000457763674
3550,8.090000152587889
3551,9.21500015258789
3552,3.799000024795532
3553,4.501999855041504
3554,4.361999988555908
3555,4.994999885559082
3556,4.290999889373778
3557,2.602999925613404
3558,6.3309998512268075
3559,7.456999778747559
3560,7.597000122070312
3561,7.668000221252441
3562,7.245999813079834
3563,8.722999572753906
3564,9.145000457763672
3565,10.904000282287598
3566,12.732999801635742
3567,11.114999771118164
3568,11.1850004196167
3569,12.661999702453612
3570,12.592000007629396
3571,12.239999771118164
3572,12.170000076293944
3573,11.1850004196167
3574,12.029000282287598
3575,13.013999938964846
3576,12.592000007629396
3577,12.803000450134276
3578,12.732999801635742
3579,12.029000282287598
3580,12.100000381469728
3581,11.043999671936035
3582,12.732999801635742
3583,11.748000144958494
3584,12.803000450134276
3585,11.817999839782717
3586,10.973999977111816
3587,13.435999870300291
3588,12.732999801635742
3589,16.743000030517578
3590,16.882999420166016
3591,16.25
3592,16.531999588012695
3593,17.165000915527347
3594,15.125
3595,14.631999969482422
3596,13.788000106811523
3597,13.435999870300291
3598,14.984000205993652
3599,15.053999900817873
3600,14.77299976348877
3601,14.77299976348877
3602,13.366000175476074
3603,13.29599952697754
3604,14.631999969482422
3605,13.99899959564209
3606,14.984000205993652
3607,12.944000244140623
3608,12.310999870300291
3609,11.326000213623049
3610,11.607000350952148
3611,12.239999771118164
3612,13.29599952697754
3613,16.320999145507812
3614,15.19499969482422
3615,14.491000175476074
3616,15.053999900817873
3617,16.25
3618,14.70300006866455
3619,13.225000381469728
3620,12.239999771118164
3621,11.114999771118164
3622,11.255999565124512
3623,11.1850004196167
3624,10.482000350952148
3625,10.270999908447266
3626,9.918999671936035
3627,10.340999603271484
3628,9.56700038909912
3629,10.0600004196167
3630,9.21500015258789
3631,9.074999809265137
3632,9.28600025177002
3633,9.355999946594238
3634,9.496999740600586
3635,9.708000183105469
3636,10.482000350952148
3637,10.833000183105469
3638,11.1850004196167
3639,11.255999565124512
3640,11.255999565124512
3641,13.013999938964846
3642,12.803000450134276
3643,12.310999870300291
3644,12.100000381469728
3645,12.944000244140623
3646,13.506999969482422
3647,13.29599952697754
3648,12.87399959564209
3649,13.225000381469728
3650,13.928999900817873
3651,15.47599983215332
3652,15.053999900817873
3653,14.77299976348877
3654,12.170000076293944
3655,13.928999900817873
3656,14.069000244140623
3657,12.170000076293944
3658,12.803000450134276
3659,13.366000175476074
3660,13.013999938964846
3661,13.29599952697754
3662,14.491000175476074
3663,14.140000343322756
3664,14.631999969482422
3665,15.89799976348877
3666,16.108999252319336
3667,16.25
3668,15.82800006866455
3669,16.108999252319336
3670,15.406000137329102
3671,16.108999252319336
3672,15.968999862670898
3673,14.42099952697754
3674,15.265000343322756
3675,14.984000205993652
3676,14.562000274658203
3677,14.140000343322756
3678,14.70300006866455
3679,14.35099983215332
3680,14.491000175476074
3681,14.140000343322756
3682,14.562000274658203
3683,17.868000030517578
3684,17.305000305175778
3685,17.656999588012695
3686,16.25
3687,15.54699993133545
3688,15.89799976348877
3689,16.25
3690,16.461000442504886
3691,15.616999626159668
3692,16.391000747680664
3693,16.25
3694,14.70300006866455
3695,14.210000038146973
3696,13.718000411987305
3697,13.225000381469728
3698,12.592000007629396
3699,12.380999565124512
3700,11.888999938964846
3701,11.536999702453612
3702,11.467000007629396
3703,11.043999671936035
3704,10.833000183105469
3705,11.043999671936035
3706,11.817999839782717
3707,12.522000312805176
3708,12.310999870300291
3709,14.491000175476074
3710,14.70300006866455
3711,13.366000175476074
3712,13.435999870300291
3713,13.506999969482422
3714,13.085000038146973
3715,13.085000038146973
3716,12.451000213623049
3717,12.661999702453612
3718,11.678000450134276
3719,11.888999938964846
3720,11.817999839782717
3721,11.748000144958494
3722,11.748000144958494
3723,11.678000450134276
3724,12.592000007629396
3725,13.225000381469728
3726,13.435999870300291
3727,12.944000244140623
3728,13.366000175476074
3729,12.732999801635742
3730,13.788000106811523
3731,14.843000411987305
3732,16.320999145507812
3733,18.21999931335449
3734,18.99399948120117
3735,17.79800033569336
3736,18.642000198364254
3737,17.726999282836914
3738,17.586999893188473
3739,17.305000305175778
3740,18.36100006103516
3741,18.21999931335449
3742,17.305000305175778
3743,17.516000747680664
3744,17.656999588012695
3745,15.968999862670898
3746,17.305000305175778
3747,17.937999725341797
3748,18.36100006103516
3749,18.290000915527344
3750,18.21999931335449
3751,18.21999931335449
3752,18.57200050354004
3753,17.375999450683597
3754,17.305000305175778
3755,16.95400047302246
3756,16.601999282836914
3757,18.009000778198242
3758,17.235000610351562
3759,16.108999252319336
3760,16.672000885009766
3761,18.57200050354004
3762,17.305000305175778
3763,17.79800033569336
3764,17.937999725341797
3765,17.516000747680664
3766,17.868000030517578
3767,18.009000778198242
3768,17.586999893188473
3769,16.812999725341793
3770,17.093999862670902
3771,15.758000373840332
3772,16.108999252319336
3773,15.336000442504885
3774,16.95400047302246
3775,17.516000747680664
3776,15.406000137329102
3777,15.336000442504885
3778,12.87399959564209
3779,12.451000213623049
3780,10.482000350952148
3781,11.888999938964846
3782,11.678000450134276
3783,9.708000183105469
3784,8.86400032043457
3785,7.526999950408935
3786,4.572999954223633
3787,3.236000061035156
3788,2.884000062942505
3789,2.039999961853028
3790,1.8289999961853027
3791,1.337000012397766
3792,0.6330000162124634
3793,0.0
3794,-0.6330000162124634
3795,-1.5479999780654907
3796,-2.1099998950958248
3797,-2.461999893188477
3798,-3.025000095367432
3799,-3.236000061035156
3800,-2.9549999237060547
3801,-1.758999943733215
3802,-0.9850000143051147
3803,0.492000013589859
3804,0.0
3805,0.0
3806,0.0
3807,0.0
3808,0.0
3809,0.843999981880188
3810,-0.7739999890327454
3811,-1.406999945640564
3812,-1.758999943733215
3813,-2.1099998950958248
3814,-2.6730000972747803
3815,-2.884000062942505
3816,-3.025000095367432
3817,-3.1659998893737797
3818,-3.377000093460083
3819,-3.5169999599456787
3820,-3.938999891281128
3821,-4.079999923706056
3822,-4.010000228881837
3823,-4.010000228881837
3824,-3.938999891281128
3825,-2.180999994277954
3826,0.0
3827,1.2660000324249268
3828,2.180999994277954
3829,3.4470000267028813
3830,3.799000024795532
3831,3.588000059127808
3832,3.236000061035156
3833,2.321000099182129
3834,1.2660000324249268
3835,0.915000021457672
3836,1.2660000324249268
3837,4.079999923706056
3838,6.261000156402588
3839,7.668000221252441
3840,8.51200008392334
3841,9.637999534606934
3842,10.130000114440918
3843,10.552000045776367
3844,10.482000350952148
3845,10.0600004196167
3846,11.536999702453612
3847,10.482000350952148
3848,11.678000450134276
3849,5.839000225067139
3850,11.888999938964846
3851,12.592000007629396
3852,12.87399959564209
3853,14.631999969482422
3854,14.491000175476074
3855,13.085000038146973
3856,13.857999801635742
3857,15.336000442504885
3858,14.491000175476074
3859,14.35099983215332
3860,15.19499969482422
3861,15.265000343322756
3862,15.47599983215332
3863,15.19499969482422
3864,14.562000274658203
3865,13.99899959564209
3866,14.210000038146973
3867,12.522000312805176
3868,9.98900032043457
3869,9.21500015258789
3870,9.21500015258789
3871,9.56700038909912
3872,9.074999809265137
3873,8.230999946594237
3874,8.51200008392334
3875,8.86400032043457
3876,9.21500015258789
3877,10.692999839782717
3878,10.621999740600586
3879,9.918999671936035
3880,10.130000114440918
3881,10.482000350952148
3882,10.130000114440918
3883,9.145000457763672
3884,8.230999946594237
3885,7.809000015258789
3886,7.597000122070312
3887,7.105000019073486
3888,6.683000087738037
3889,5.908999919891357
3890,5.839000225067139
3891,5.908999919891357
3892,5.839000225067139
3893,6.3309998512268075
3894,5.697999954223633
3895,5.557000160217285
3896,5.697999954223633
3897,6.541999816894531
3898,6.61299991607666
3899,7.315999984741211
3900,7.597000122070312
3901,7.526999950408935
3902,8.159999847412111
3903,8.442000389099121
3904,8.722999572753906
3905,9.56700038909912
3906,9.637999534606934
3907,9.918999671936035
3908,9.21500015258789
3909,9.21500015258789
3910,8.51200008392334
3911,8.020000457763674
3912,7.668000221252441
3913,7.245999813079834
3914,7.245999813079834
3915,6.752999782562256
3916,6.541999816894531
3917,6.3309998512268075
3918,6.190999984741211
3919,5.697999954223633
3920,5.908999919891357
3921,6.4720001220703125
3922,7.245999813079834
3923,7.597000122070312
3924,8.159999847412111
3925,9.074999809265137
3926,9.28600025177002
3927,9.145000457763672
3928,8.86400032043457
3929,9.21500015258789
3930,8.371000289916992
3931,8.020000457763674
3932,7.809000015258789
3933,7.879000186920166
3934,8.300999641418457
3935,8.300999641418457
3936,8.652999877929688
3937,8.934000015258789
3938,9.355999946594238
3939,10.199999809265137
3940,11.467000007629396
3941,12.239999771118164
3942,11.255999565124512
3943,10.482000350952148
3944,13.085000038146973
3945,13.435999870300291
3946,14.42099952697754
3947,16.25
3948,16.601999282836914
3949,16.108999252319336
3950,16.320999145507812
3951,14.70300006866455
3952,13.99899959564209
3953,14.35099983215332
3954,14.491000175476074
3955,12.451000213623049
3956,11.536999702453612
3957,12.522000312805176
3958,12.239999771118164
3959,12.170000076293944
3960,10.552000045776367
3961,11.1850004196167
3962,7.175000190734862
3963,7.73799991607666
3964,8.581999778747559
3965,8.442000389099121
3966,7.245999813079834
3967,5.627999782562256
3968,7.0349998474121085
3969,5.839000225067139
3970,6.541999816894531
3971,6.964000225067139
3972,6.683000087738037
3973,8.159999847412111
3974,9.98900032043457
3975,8.51200008392334
3976,8.722999572753906
3977,8.722999572753906
3978,7.948999881744385
3979,7.948999881744385
3980,10.199999809265137
3981,7.668000221252441
3982,8.090000152587889
3983,5.697999954223633
3984,5.627999782562256
3985,6.752999782562256
3986,8.020000457763674
3987,6.541999816894531
3988,5.9790000915527335
3989,5.276000022888184
3990,7.0349998474121085
3991,6.050000190734862
3992,6.050000190734862
3993,7.456999778747559
3994,8.442000389099121
3995,8.934000015258789
3996,10.482000350952148
3997,9.777999877929688
3998,11.255999565124512
3999,10.199999809265137
4000,10.270999908447266
4001,10.621999740600586
4002,9.98900032043457
4003,10.482000350952148
4004,10.0600004196167
4005,10.0600004196167
4006,8.230999946594237
4007,8.86400032043457
4008,8.934000015258789
4009,8.371000289916992
4010,8.934000015258789
4011,9.145000457763672
4012,9.28600025177002
4013,9.56700038909912
4014,9.777999877929688
4015,9.56700038909912
4016,10.130000114440918
4017,10.552000045776367
4018,9.848999977111816
4019,11.043999671936035
4020,12.87399959564209
4021,12.592000007629396
4022,12.029000282287598
4023,11.536999702453612
4024,10.692999839782717
4025,10.692999839782717
4026,11.678000450134276
4027,11.467000007629396
4028,11.114999771118164
4029,10.762999534606934
4030,10.130000114440918
4031,10.904000282287598
4032,11.114999771118164
4033,10.692999839782717
4034,10.482000350952148
4035,9.98900032043457
4036,8.934000015258789
4037,8.934000015258789
4038,10.340999603271484
4039,9.145000457763672
4040,9.637999534606934
4041,10.482000350952148
4042,10.904000282287598
4043,12.239999771118164
4044,11.817999839782717
4045,13.154999732971191
4046,13.788000106811523
4047,13.718000411987305
4048,13.225000381469728
4049,12.732999801635742
4050,11.817999839782717
4051,11.817999839782717
4052,11.114999771118164
4053,10.340999603271484
4054,9.777999877929688
4055,9.56700038909912
4056,9.425999641418455
4057,9.918999671936035
4058,9.918999671936035
4059,9.777999877929688
4060,9.637999534606934
4061,8.230999946594237
4062,9.145000457763672
4063,10.762999534606934
4064,10.130000114440918
4065,9.56700038909912
4066,11.1850004196167
4067,11.888999938964846
4068,13.013999938964846
4069,16.180000305175778
4070,17.165000915527347
4071,13.788000106811523
4072,13.085000038146973
4073,12.592000007629396
4074,11.467000007629396
4075,11.1850004196167
4076,10.482000350952148
4077,10.340999603271484
4078,10.270999908447266
4079,10.199999809265137
4080,10.552000045776367
4081,11.888999938964846
4082,12.239999771118164
4083,12.239999771118164
4084,12.592000007629396
4085,12.310999870300291
4086,11.888999938964846
4087,11.748000144958494
4088,12.239999771118164
4089,13.788000106811523
4090,13.788000106811523
4091,13.788000106811523
4092,12.944000244140623
4093,13.647000312805176
4094,14.913999557495115
4095,16.108999252319336
4096,14.843000411987305
4097,14.42099952697754
4098,14.491000175476074
4099,14.35099983215332
4100,14.140000343322756
4101,14.562000274658203
4102,14.77299976348877
4103,13.99899959564209
4104,15.19499969482422
4105,14.843000411987305
4106,14.843000411987305
4107,14.562000274658203
4108,14.70300006866455
4109,14.069000244140623
4110,15.616999626159668
4111,14.35099983215332
4112,15.89799976348877
4113,16.882999420166016
4114,15.406000137329102
4115,15.053999900817873
4116,14.35099983215332
4117,14.70300006866455
4118,14.70300006866455
4119,14.631999969482422
4120,15.053999900817873
4121,15.89799976348877
4122,15.406000137329102
4123,15.758000373840332
4124,15.19499969482422
4125,14.210000038146973
4126,14.210000038146973
4127,9.848999977111816
4128,8.020000457763674
4129,6.964000225067139
4130,6.683000087738037
4131,5.697999954223633
4132,7.456999778747559
4133,5.839000225067139
4134,9.918999671936035
4135,8.090000152587889
4136,7.879000186920166
4137,9.145000457763672
4138,9.637999534606934
4139,9.28600025177002
4140,9.918999671936035
4141,9.918999671936035
4142,9.708000183105469
4143,9.56700038909912
4144,9.21500015258789
4145,8.86400032043457
4146,8.934000015258789
4147,9.21500015258789
4148,9.28600025177002
4149,5.697999954223633
4150,7.948999881744385
4151,8.722999572753906
4152,8.722999572753906
4153,8.722999572753906
4154,7.245999813079834
4155,9.496999740600586
4156,10.0600004196167
4157,10.199999809265137
4158,10.621999740600586
4159,9.074999809265137
4160,9.918999671936035
4161,9.003999710083008
4162,6.4720001220703125
4163,7.105000019073486
4164,5.557000160217285
4165,5.76800012588501
4166,8.581999778747559
4167,7.315999984741211
4168,8.090000152587889
4169,10.130000114440918
4170,9.637999534606934
4171,8.090000152587889
4172,9.145000457763672
4173,8.020000457763674
4174,8.581999778747559
4175,8.230999946594237
4176,8.159999847412111
4177,6.401999950408936
4178,6.4720001220703125
4179,7.386000156402588
4180,7.245999813079834
4181,7.386000156402588
4182,6.541999816894531
4183,7.105000019073486
4184,7.948999881744385
4185,7.456999778747559
4186,7.597000122070312
4187,8.300999641418457
4188,9.003999710083008
4189,9.21500015258789
4190,10.692999839782717
4191,9.848999977111816
4192,10.199999809265137
4193,9.28600025177002
4194,11.043999671936035
4195,10.973999977111816
4196,11.114999771118164
4197,10.973999977111816
4198,11.395999908447266
4199,11.395999908447266
4200,12.029000282287598
4201,12.239999771118164
4202,11.536999702453612
4203,11.678000450134276
4204,12.100000381469728
4205,11.748000144958494
4206,11.1850004196167
4207,12.239999771118164
4208,12.380999565124512
4209,12.170000076293944
4210,12.029000282287598
4211,12.944000244140623
4212,10.692999839782717
4213,10.833000183105469
4214,12.239999771118164
4215,11.467000007629396
4216,11.817999839782717
4217,11.114999771118164
4218,10.552000045776367
4219,9.28600025177002
4220,8.442000389099121
4221,8.230999946594237
4222,8.581999778747559
4223,6.964000225067139
4224,6.752999782562256
4225,6.261000156402588
4226,6.894000053405763
4227,6.752999782562256
4228,6.401999950408936
4229,6.752999782562256
4230,6.050000190734862
4231,5.908999919891357
4232,5.908999919891357
4233,5.486999988555908
4234,5.697999954223633
4235,6.050000190734862
4236,5.908999919891357
4237,6.261000156402588
4238,5.839000225067139
4239,5.839000225067139
4240,6.61299991607666
4241,6.823999881744385
4242,6.752999782562256
4243,6.61299991607666
4244,6.3309998512268075
4245,6.190999984741211
4246,7.245999813079834
4247,6.894000053405763
4248,6.683000087738037
4249,6.823999881744385
4250,7.245999813079834
4251,5.9790000915527335
4252,3.588000059127808
4253,3.377000093460083
4254,3.377000093460083
4255,3.588000059127808
4256,6.401999950408936
4257,4.572999954223633
4258,7.105000019073486
4259,7.809000015258789
4260,5.205999851226807
4261,5.9790000915527335
4262,6.050000190734862
4263,6.3309998512268075
4264,6.401999950408936
4265,6.964000225067139
4266,7.668000221252441
4267,8.020000457763674
4268,8.371000289916992
4269,8.51200008392334
4270,9.98900032043457
4271,10.621999740600586
4272,5.205999851226807
4273,5.486999988555908
4274,3.377000093460083
4275,2.250999927520752
4276,4.8540000915527335
4277,4.994999885559082
4278,6.050000190734862
4279,6.823999881744385
4280,7.175000190734862
4281,8.371000289916992
4282,6.541999816894531
4283,6.4720001220703125
4284,4.432000160217285
4285,4.8540000915527335
4286,3.588000059127808
4287,3.86899995803833
4288,4.150000095367432
4289,5.065000057220459
4290,6.964000225067139
4291,7.668000221252441
4292,7.386000156402588
4293,7.879000186920166
4294,7.668000221252441
4295,8.159999847412111
4296,6.3309998512268075
4297,6.683000087738037
4298,7.105000019073486
4299,6.401999950408936
4300,5.697999954223633
4301,5.205999851226807
4302,6.401999950408936
4303,7.0349998474121085
4304,7.668000221252441
4305,8.159999847412111
4306,7.456999778747559
4307,7.809000015258789
4308,8.371000289916992
4309,8.442000389099121
4310,10.199999809265137
4311,8.722999572753906
4312,9.848999977111816
4313,9.28600025177002
4314,8.230999946594237
4315,8.371000289916992
4316,7.879000186920166
4317,7.386000156402588
4318,8.371000289916992
