,0
11973,20454.0
11974,17600.0
11975,18313.0
11976,18313.0
11977,18551.0
11978,19264.0
11979,19502.0
11980,18789.0
11981,18789.0
11982,17600.0
11983,19264.0
11984,20454.0
11985,18551.0
11986,16410.0
11987,15697.0
11988,15221.0
11989,14508.0
11990,15221.0
11991,17362.0
11992,18313.0
11993,19264.0
11994,19978.0
11995,19740.0
11996,17837.0
11997,18075.0
11998,20454.0
11999,21643.0
12000,18551.0
12001,16648.0
12002,17600.0
12003,18313.0
12004,20216.0
12005,20929.0
12006,20216.0
12007,21405.0
12008,19978.0
12009,18551.0
12010,18313.0
12011,17362.0
12012,16648.0
12013,19978.0
12014,20929.0
12015,18551.0
12016,17837.0
12017,17362.0
12018,17124.0
12019,18313.0
12020,17837.0
12021,17124.0
12022,16648.0
12023,16648.0
12024,16648.0
12025,16410.0
12026,16886.0
12027,16648.0
12028,17600.0
12029,17600.0
12030,18075.0
12031,18551.0
12032,18313.0
12033,19502.0
12034,19264.0
12035,19502.0
12036,20454.0
12037,20454.0
12038,19027.0
12039,18313.0
12040,19027.0
12041,20454.0
12042,20691.0
12043,20216.0
12044,20216.0
12045,19740.0
12046,19502.0
12047,18789.0
12048,19027.0
12049,18313.0
12050,18313.0
12051,19027.0
12052,19740.0
12053,19502.0
12054,18789.0
12055,19264.0
12056,18789.0
12057,18551.0
12058,19264.0
12059,19264.0
12060,19027.0
12061,17600.0
12062,17837.0
12063,19027.0
12064,19264.0
12065,19978.0
12066,21643.0
12067,21405.0
12068,20929.0
12069,20691.0
12070,21405.0
12071,21405.0
12072,21643.0
12073,21167.0
12074,22356.0
12075,21405.0
12076,20929.0
12077,20929.0
12078,23070.0
12079,24259.0
12080,23308.0
12081,22832.0
12082,22356.0
12083,20454.0
12084,21643.0
12085,21405.0
12086,21643.0
12087,21643.0
12088,23308.0
12089,23783.0
12090,22118.0
12091,22356.0
12092,20454.0
12093,20691.0
12094,21167.0
12095,21881.0
12096,20929.0
12097,20929.0
12098,21881.0
12099,21167.0
12100,20454.0
12101,21881.0
12102,21167.0
12103,20691.0
12104,21405.0
12105,21405.0
12106,21405.0
12107,20454.0
12108,22594.0
12109,23545.0
12110,22594.0
12111,21643.0
12112,23070.0
12113,22356.0
12114,21881.0
12115,22832.0
12116,22118.0
12117,21643.0
12118,22356.0
12119,22832.0
12120,21405.0
12121,20454.0
12122,20216.0
12123,19502.0
12124,19978.0
12125,20454.0
12126,19978.0
12127,20454.0
12128,19978.0
12129,20454.0
12130,20454.0
12131,21167.0
12132,20216.0
12133,19502.0
12134,19264.0
12135,19264.0
12136,19264.0
12137,18789.0
12138,19264.0
12139,19027.0
12140,17837.0
12141,19027.0
12142,18789.0
12143,18789.0
12144,19264.0
12145,19740.0
12146,19502.0
12147,19264.0
12148,19740.0
12149,19740.0
12150,20216.0
12151,19978.0
12152,20691.0
12153,20454.0
12154,20454.0
12155,19502.0
12156,21881.0
12157,20216.0
12158,19264.0
12159,19978.0
12160,20216.0
12161,19027.0
12162,18789.0
12163,18313.0
12164,19502.0
12165,20216.0
12166,21167.0
12167,19740.0
12168,20454.0
12169,20216.0
12170,19740.0
12171,20216.0
12172,19027.0
12173,19027.0
12174,19264.0
12175,19740.0
12176,20929.0
12177,22118.0
12178,21405.0
12179,21405.0
12180,21881.0
12181,22118.0
12182,20929.0
12183,20929.0
12184,20454.0
12185,22594.0
12186,21643.0
12187,20216.0
12188,20691.0
12189,22832.0
12190,21167.0
12191,20929.0
12192,21405.0
12193,21167.0
12194,21643.0
12195,21167.0
12196,21643.0
12197,21881.0
12198,21643.0
12199,22118.0
12200,22832.0
12201,23308.0
12202,23783.0
12203,23783.0
12204,24497.0
12205,22832.0
12206,22118.0
12207,22356.0
12208,22594.0
12209,23070.0
12210,21643.0
12211,21405.0
12212,23545.0
12213,23783.0
12214,23070.0
12215,21881.0
12216,20929.0
12217,19978.0
12218,20929.0
12219,20929.0
12220,19978.0
12221,20691.0
12222,20691.0
12223,20454.0
12224,19740.0
12225,20691.0
12226,20454.0
12227,21167.0
12228,20929.0
12229,20454.0
12230,20454.0
12231,19740.0
12232,19264.0
12233,20454.0
12234,21643.0
12235,20929.0
12236,20929.0
12237,20454.0
12238,20929.0
12239,20216.0
12240,21167.0
12241,20454.0
12242,20454.0
12243,19502.0
12244,19978.0
12245,21643.0
12246,21643.0
12247,21167.0
12248,20929.0
12249,23070.0
12250,24259.0
12251,23070.0
12252,22594.0
12253,22594.0
12254,23545.0
12255,23783.0
12256,22118.0
12257,21167.0
12258,23070.0
12259,21643.0
12260,22356.0
12261,23545.0
12262,21881.0
12263,22118.0
12264,20454.0
12265,21405.0
12266,21167.0
12267,21167.0
12268,21405.0
12269,21167.0
12270,22594.0
12271,22832.0
12272,24497.0
12273,24259.0
12274,24972.0
12275,23783.0
12276,21405.0
12277,20691.0
12278,20691.0
12279,23308.0
12280,23308.0
12281,22594.0
12282,22832.0
12283,21643.0
12284,20454.0
12285,23783.0
12286,24259.0
12287,24497.0
12288,23783.0
12289,23783.0
12290,24497.0
12291,24259.0
12292,24735.0
12293,24735.0
12294,23545.0
12295,24259.0
12296,23308.0
12297,23545.0
12298,23545.0
12299,22832.0
12300,23308.0
12301,22118.0
12302,22594.0
12303,21405.0
12304,21881.0
12305,20216.0
12306,20691.0
12307,21167.0
12308,22832.0
12309,22832.0
12310,23308.0
12311,23308.0
12312,22356.0
12313,20929.0
12314,21405.0
12315,21405.0
12316,21405.0
12317,20929.0
12318,19740.0
12319,19502.0
12320,19740.0
12321,19978.0
12322,19027.0
12323,18313.0
12324,19027.0
12325,18551.0
12326,18789.0
12327,19027.0
12328,19027.0
12329,18551.0
12330,18789.0
12331,19027.0
12332,19027.0
12333,19027.0
12334,19264.0
12335,18313.0
12336,19027.0
12337,18789.0
12338,19502.0
12339,20216.0
12340,20691.0
12341,20454.0
12342,21643.0
12343,20929.0
12344,19740.0
12345,20929.0
12346,21405.0
12347,23545.0
12348,24021.0
12349,24021.0
12350,22356.0
12351,21405.0
12352,20216.0
12353,22118.0
12354,21881.0
12355,22356.0
12356,21167.0
12357,21643.0
12358,23545.0
12359,22118.0
12360,21881.0
12361,22118.0
12362,21643.0
12363,22118.0
12364,22118.0
12365,22356.0
12366,19978.0
12367,19978.0
12368,20454.0
12369,21167.0
12370,22832.0
12371,24735.0
12372,23308.0
12373,23545.0
12374,23070.0
12375,21405.0
12376,21405.0
12377,21881.0
12378,22118.0
12379,23545.0
12380,23545.0
12381,23545.0
12382,22594.0
12383,21167.0
12384,19978.0
12385,22118.0
12386,22118.0
12387,22118.0
12388,21881.0
12389,22356.0
12390,21643.0
12391,21405.0
12392,21643.0
12393,21405.0
12394,22118.0
12395,21881.0
12396,21881.0
12397,22356.0
12398,21167.0
12399,20454.0
12400,19978.0
12401,21167.0
12402,21405.0
12403,20929.0
12404,22118.0
12405,21881.0
12406,22118.0
12407,23070.0
12408,23070.0
12409,23783.0
12410,22832.0
12411,22594.0
12412,21167.0
12413,19740.0
12414,19978.0
12415,20929.0
12416,19978.0
12417,20216.0
12418,20691.0
12419,21167.0
12420,20216.0
12421,20929.0
12422,20929.0
12423,20691.0
12424,20691.0
12425,20454.0
12426,20454.0
12427,21405.0
12428,20691.0
12429,21167.0
12430,20929.0
12431,20691.0
12432,20691.0
12433,20691.0
12434,20216.0
12435,20216.0
12436,21881.0
12437,21881.0
12438,22832.0
12439,22832.0
12440,22356.0
12441,21167.0
12442,19027.0
12443,16648.0
12444,16410.0
12445,17124.0
12446,16648.0
12447,16648.0
12448,16410.0
12449,16886.0
12450,16410.0
12451,16172.0
12452,15935.0
12453,16172.0
12454,18789.0
12455,18789.0
12456,19978.0
12457,19502.0
12458,19264.0
12459,19264.0
12460,19502.0
12461,19027.0
12462,18551.0
12463,17362.0
12464,18075.0
12465,18313.0
12466,18789.0
12467,17837.0
12468,19740.0
12469,19502.0
12470,20691.0
12471,20454.0
12472,19978.0
12473,20691.0
12474,20929.0
12475,22118.0
12476,18789.0
12477,18313.0
12478,18551.0
12479,19027.0
12480,19978.0
12481,21881.0
12482,21881.0
12483,20929.0
12484,20454.0
12485,21643.0
12486,21405.0
12487,19978.0
12488,19978.0
12489,19264.0
12490,20216.0
12491,19978.0
12492,20216.0
12493,19502.0
12494,19502.0
12495,19264.0
12496,19264.0
12497,19027.0
12498,19264.0
12499,18551.0
12500,17600.0
12501,18551.0
12502,18313.0
12503,17837.0
12504,18313.0
12505,18075.0
12506,17600.0
12507,17600.0
12508,17600.0
12509,17124.0
12510,17600.0
12511,17124.0
12512,17124.0
12513,18551.0
12514,19027.0
12515,18075.0
12516,18075.0
12517,17124.0
12518,17837.0
12519,16410.0
12520,15697.0
12521,15935.0
12522,16648.0
12523,16886.0
12524,17837.0
12525,17124.0
12526,16172.0
12527,15697.0
12528,14745.0
12529,14983.0
12530,15221.0
12531,15459.0
12532,14745.0
12533,15221.0
12534,15697.0
12535,15459.0
12536,16172.0
12537,17600.0
12538,18075.0
12539,16886.0
12540,18313.0
12541,18551.0
12542,18551.0
12543,18313.0
12544,18789.0
12545,18075.0
12546,18075.0
12547,17837.0
12548,17362.0
12549,16648.0
12550,17362.0
12551,18313.0
12552,18313.0
12553,16886.0
12554,16410.0
12555,15697.0
12556,15935.0
12557,15935.0
12558,16410.0
12559,16172.0
12560,15221.0
12561,14032.0
12562,13794.0
12563,14745.0
12564,15459.0
12565,14270.0
12566,15221.0
12567,13556.0
12568,14745.0
12569,14983.0
12570,15459.0
12571,15935.0
12572,17124.0
12573,16886.0
12574,16886.0
12575,17124.0
12576,16886.0
12577,16886.0
12578,16886.0
12579,15935.0
12580,16172.0
12581,14745.0
12582,14032.0
12583,12605.0
12584,12605.0
12585,12367.0
12586,12605.0
12587,12129.0
12588,12367.0
12589,12605.0
12590,12367.0
12591,12843.0
12592,11654.0
12593,12843.0
12594,12843.0
12595,12605.0
12596,12129.0
12597,12129.0
12598,12605.0
12599,11891.0
12600,11891.0
12601,10464.0
12602,7610.0
12603,6659.0
12604,5470.0
12605,5470.0
12606,4994.0
12607,4994.0
12608,4518.0
12609,4043.0
12610,4043.0
12611,3567.0
12612,2616.0
12613,1189.0
12614,951.0
12615,951.0
12616,951.0
12617,951.0
12618,951.0
12619,951.0
12620,713.0
12621,475.0
12622,237.0
12623,1427.0
12624,1664.0
12625,1902.0
12626,3329.0
12627,3329.0
12628,4281.0
12629,6183.0
12630,8800.0
12631,9751.0
12632,12605.0
12633,11891.0
12634,7848.0
12635,8086.0
12636,8562.0
12637,9037.0
12638,8800.0
12639,9275.0
12640,10464.0
12641,11178.0
12642,10702.0
12643,10940.0
12644,11891.0
12645,11654.0
12646,12605.0
12647,12843.0
12648,13318.0
12649,12367.0
12650,11891.0
12651,12129.0
12652,12129.0
12653,12129.0
12654,11891.0
12655,12129.0
12656,11891.0
12657,12605.0
12658,12129.0
12659,12129.0
12660,13318.0
12661,14032.0
12662,14508.0
12663,16410.0
12664,15459.0
12665,15221.0
12666,14745.0
12667,14270.0
12668,14270.0
12669,14032.0
12670,15221.0
12671,16410.0
12672,18551.0
12673,19978.0
12674,19978.0
12675,18313.0
12676,18075.0
12677,18075.0
12678,18313.0
12679,17600.0
12680,18789.0
12681,20929.0
12682,20454.0
12683,18551.0
12684,18551.0
12685,18789.0
12686,17362.0
12687,18075.0
12688,18313.0
12689,19027.0
12690,18313.0
12691,18551.0
12692,19264.0
12693,18075.0
12694,18075.0
12695,17837.0
12696,17124.0
12697,16886.0
12698,15697.0
12699,16410.0
12700,17600.0
12701,16886.0
12702,16648.0
12703,16886.0
12704,15935.0
12705,16648.0
12706,15459.0
12707,15697.0
12708,16172.0
12709,17600.0
12710,19027.0
12711,18313.0
12712,18075.0
12713,18075.0
12714,17600.0
12715,18075.0
12716,18789.0
12717,19027.0
12718,19027.0
12719,18789.0
12720,18313.0
12721,17600.0
12722,17837.0
12723,17124.0
12724,17600.0
12725,17362.0
12726,17124.0
12727,16648.0
12728,16886.0
12729,18313.0
12730,18551.0
12731,17837.0
12732,18551.0
12733,19740.0
12734,22594.0
12735,21405.0
12736,21881.0
12737,21643.0
12738,20691.0
12739,20691.0
12740,19264.0
12741,20454.0
12742,21643.0
12743,21643.0
12744,20929.0
12745,20454.0
12746,19978.0
12747,19502.0
12748,19502.0
12749,19027.0
12750,19027.0
12751,19740.0
12752,19740.0
12753,19978.0
12754,20216.0
12755,19978.0
12756,20691.0
12757,20216.0
12758,19502.0
12759,18313.0
12760,19027.0
12761,18313.0
12762,17600.0
12763,17362.0
12764,17600.0
12765,17362.0
12766,18789.0
12767,21405.0
12768,20929.0
12769,21643.0
12770,22118.0
12771,22594.0
12772,22118.0
12773,21405.0
12774,22118.0
12775,22594.0
12776,23070.0
12777,22356.0
12778,22356.0
12779,21405.0
12780,21167.0
12781,20929.0
12782,22118.0
12783,22594.0
12784,22832.0
12785,22118.0
12786,21881.0
12787,21881.0
12788,22356.0
12789,21405.0
12790,21405.0
12791,21405.0
12792,21881.0
12793,22118.0
12794,22356.0
12795,22594.0
12796,21643.0
12797,20454.0
12798,19740.0
12799,19502.0
12800,18551.0
12801,19978.0
12802,19502.0
12803,19502.0
12804,19502.0
12805,19264.0
12806,20216.0
12807,19978.0
12808,19264.0
12809,19740.0
12810,19740.0
12811,20454.0
12812,20454.0
12813,20691.0
12814,20454.0
12815,20454.0
12816,19978.0
12817,20929.0
12818,20929.0
12819,21167.0
12820,20454.0
12821,20691.0
12822,19502.0
12823,20216.0
12824,19502.0
12825,19502.0
12826,21405.0
12827,22118.0
12828,21643.0
12829,21643.0
12830,21643.0
12831,22594.0
12832,21405.0
12833,20454.0
12834,21167.0
12835,22594.0
12836,23545.0
12837,22118.0
12838,22118.0
12839,21643.0
12840,20216.0
12841,19502.0
12842,21405.0
12843,23783.0
12844,23783.0
12845,23783.0
12846,22356.0
12847,21167.0
12848,21881.0
12849,21167.0
12850,21405.0
12851,21167.0
12852,21167.0
12853,20454.0
12854,19740.0
12855,19978.0
12856,22594.0
12857,24021.0
12858,22832.0
12859,23308.0
12860,23070.0
12861,21643.0
12862,20691.0
12863,22118.0
12864,21167.0
12865,23308.0
12866,22594.0
12867,22356.0
12868,21881.0
12869,21643.0
12870,21643.0
12871,22594.0
12872,22594.0
12873,21405.0
12874,20929.0
12875,22356.0
12876,22594.0
12877,22356.0
12878,23308.0
12879,23308.0
12880,23308.0
12881,22356.0
12882,23070.0
12883,22594.0
12884,21881.0
12885,22356.0
12886,23070.0
12887,24021.0
12888,24021.0
12889,23783.0
12890,22832.0
12891,21881.0
12892,20454.0
12893,19502.0
12894,20216.0
12895,21405.0
12896,20216.0
12897,19502.0
12898,19502.0
12899,19978.0
12900,19027.0
12901,18551.0
12902,19264.0
12903,20454.0
12904,19502.0
12905,19264.0
12906,19027.0
12907,19502.0
12908,18075.0
12909,18789.0
12910,20691.0
12911,22356.0
12912,20454.0
12913,21643.0
12914,21405.0
12915,21643.0
12916,20216.0
12917,19740.0
12918,21643.0
12919,24259.0
12920,22594.0
12921,21881.0
12922,21881.0
12923,21881.0
12924,20454.0
12925,19740.0
12926,22118.0
12927,21643.0
12928,21643.0
12929,22356.0
12930,23070.0
12931,23070.0
12932,23783.0
12933,21643.0
12934,21405.0
12935,21643.0
12936,23308.0
12937,24735.0
12938,24259.0
12939,23783.0
12940,22356.0
12941,21643.0
12942,21405.0
12943,22832.0
12944,22356.0
12945,23545.0
12946,24497.0
12947,24735.0
12948,24259.0
12949,21643.0
12950,20454.0
12951,21167.0
12952,21881.0
12953,23783.0
12954,23308.0
12955,22118.0
12956,19264.0
12957,19978.0
12958,20216.0
12959,19740.0
12960,20216.0
12961,21405.0
12962,22594.0
12963,22594.0
12964,23545.0
12965,23070.0
12966,23545.0
12967,21643.0
12968,20454.0
12969,21167.0
12970,21881.0
12971,21881.0
12972,21643.0
12973,22356.0
12974,21405.0
12975,20929.0
12976,21167.0
12977,22594.0
12978,23545.0
12979,23783.0
12980,24021.0
12981,22594.0
12982,22832.0
12983,22832.0
12984,22356.0
12985,22356.0
12986,22594.0
12987,23308.0
12988,21881.0
12989,20929.0
12990,20691.0
12991,20454.0
12992,19264.0
12993,18313.0
12994,18075.0
12995,17837.0
12996,17837.0
12997,18313.0
12998,19264.0
12999,18551.0
13000,19502.0
13001,19978.0
13002,19264.0
13003,19027.0
13004,19740.0
13005,19978.0
13006,19027.0
13007,18313.0
13008,20454.0
13009,20454.0
13010,21167.0
13011,20929.0
13012,21643.0
13013,20691.0
13014,20454.0
13015,21167.0
13016,21881.0
13017,21167.0
13018,20929.0
13019,20454.0
13020,20929.0
13021,21167.0
13022,21643.0
13023,21405.0
13024,21405.0
13025,20454.0
13026,23070.0
13027,22594.0
13028,23783.0
13029,22594.0
13030,22356.0
13031,23070.0
13032,24021.0
13033,26637.0
13034,24735.0
13035,24259.0
13036,25448.0
13037,24497.0
13038,23545.0
13039,23070.0
13040,22594.0
13041,21405.0
13042,22594.0
13043,24735.0
13044,24497.0
13045,24497.0
13046,24497.0
13047,22356.0
13048,21405.0
13049,21881.0
13050,21881.0
13051,21405.0
13052,22594.0
13053,24972.0
13054,25686.0
13055,24259.0
13056,23783.0
13057,24497.0
13058,24735.0
13059,23783.0
13060,24259.0
13061,24972.0
13062,25924.0
13063,25210.0
13064,25448.0
13065,25210.0
13066,23783.0
13067,22594.0
13068,23545.0
13069,24259.0
13070,23783.0
13071,24259.0
13072,24497.0
13073,23545.0
13074,23783.0
13075,22832.0
13076,23070.0
13077,23783.0
13078,25210.0
13079,24972.0
13080,25448.0
13081,25210.0
13082,24497.0
13083,24021.0
13084,22356.0
13085,22118.0
13086,21881.0
13087,21405.0
13088,21167.0
13089,21167.0
13090,22594.0
13091,21405.0
13092,20929.0
13093,20691.0
13094,21405.0
13095,22118.0
13096,22594.0
13097,22118.0
13098,20691.0
13099,20454.0
13100,20929.0
13101,20691.0
13102,21167.0
13103,21643.0
13104,20929.0
13105,19978.0
13106,20691.0
13107,19027.0
13108,19027.0
13109,19027.0
13110,19502.0
13111,19027.0
13112,19740.0
13113,20691.0
13114,22118.0
13115,22356.0
13116,22356.0
13117,20929.0
13118,20216.0
13119,20454.0
13120,23070.0
13121,24497.0
13122,26162.0
13123,25924.0
13124,24021.0
13125,22356.0
13126,22118.0
13127,22118.0
13128,22118.0
13129,24497.0
13130,23545.0
13131,24021.0
13132,24021.0
13133,23545.0
13134,21167.0
13135,20691.0
13136,20454.0
13137,21167.0
13138,22832.0
13139,23545.0
13140,21643.0
13141,22594.0
13142,23070.0
13143,21881.0
13144,22118.0
13145,21881.0
13146,23308.0
13147,22832.0
13148,22832.0
13149,22832.0
13150,20454.0
13151,19740.0
13152,19740.0
13153,20929.0
13154,21881.0
13155,23070.0
13156,20929.0
13157,20454.0
13158,20691.0
13159,19978.0
13160,19978.0
13161,20454.0
13162,19502.0
13163,19502.0
13164,19264.0
13165,20691.0
13166,20929.0
13167,20691.0
13168,19978.0
13169,19264.0
13170,19502.0
13171,19264.0
13172,18313.0
13173,19027.0
13174,19978.0
13175,20454.0
13176,20929.0
13177,21167.0
13178,20216.0
13179,19502.0
13180,18551.0
13181,18789.0
13182,20691.0
13183,21881.0
13184,21405.0
13185,21643.0
13186,20691.0
13187,20929.0
13188,19740.0
13189,19978.0
13190,20929.0
13191,21405.0
13192,20929.0
13193,21405.0
13194,20929.0
13195,21643.0
13196,20929.0
13197,21167.0
13198,21405.0
13199,20929.0
13200,21643.0
13201,21405.0
13202,20216.0
13203,20216.0
13204,19264.0
13205,20454.0
13206,20929.0
13207,22118.0
13208,21643.0
13209,22118.0
13210,21167.0
13211,21643.0
13212,23070.0
13213,21167.0
13214,22356.0
13215,23783.0
13216,23545.0
13217,24021.0
13218,23545.0
13219,22832.0
13220,22594.0
13221,23070.0
13222,22832.0
13223,23070.0
13224,23308.0
13225,23070.0
13226,20691.0
13227,20929.0
13228,21167.0
13229,21405.0
13230,21405.0
13231,18551.0
13232,19740.0
13233,20216.0
13234,20691.0
13235,19502.0
13236,19264.0
13237,19264.0
13238,18551.0
13239,18551.0
13240,19027.0
13241,21167.0
13242,21167.0
13243,20216.0
13244,20216.0
13245,19740.0
13246,19027.0
13247,19027.0
13248,18313.0
13249,17600.0
13250,18075.0
13251,16886.0
13252,18313.0
13253,20691.0
13254,20216.0
13255,18551.0
13256,18551.0
13257,18551.0
13258,18313.0
13259,17124.0
13260,17837.0
13261,19978.0
13262,21643.0
13263,20691.0
13264,19264.0
13265,19502.0
13266,19027.0
13267,18551.0
13268,18313.0
13269,19027.0
13270,19740.0
13271,21405.0
13272,20691.0
13273,19027.0
13274,19502.0
13275,18075.0
13276,17362.0
13277,17362.0
13278,17837.0
13279,19740.0
13280,20929.0
13281,19978.0
13282,19740.0
13283,18551.0
13284,18313.0
13285,17600.0
13286,16886.0
13287,17600.0
13288,19978.0
13289,21167.0
13290,19502.0
13291,19264.0
13292,18551.0
13293,19264.0
13294,18313.0
13295,18075.0
13296,19502.0
13297,20454.0
13298,19740.0
13299,19740.0
13300,18789.0
13301,17600.0
13302,17124.0
13303,16172.0
13304,16410.0
13305,16410.0
13306,16172.0
13307,17600.0
13308,16886.0
13309,17362.0
13310,17837.0
13311,16410.0
13312,14508.0
13313,14508.0
13314,17124.0
13315,17362.0
13316,17124.0
13317,16886.0
13318,17362.0
13319,17362.0
13320,18075.0
13321,19264.0
13322,18789.0
13323,18551.0
13324,19740.0
13325,19502.0
13326,18789.0
13327,17837.0
13328,18551.0
13329,18789.0
13330,18551.0
13331,17837.0
13332,17837.0
13333,18313.0
13334,16886.0
13335,17362.0
13336,17837.0
13337,17837.0
13338,17600.0
13339,15935.0
13340,16172.0
13341,16172.0
13342,15459.0
13343,15697.0
13344,15935.0
13345,15697.0
13346,16172.0
13347,15459.0
13348,15697.0
13349,16648.0
13350,17124.0
13351,16886.0
13352,16886.0
13353,16410.0
13354,15697.0
13355,15459.0
13356,15935.0
13357,16410.0
13358,17124.0
13359,16410.0
13360,16648.0
13361,16886.0
13362,16886.0
13363,16886.0
13364,15459.0
13365,15935.0
13366,15935.0
13367,16172.0
13368,14745.0
13369,15459.0
13370,14745.0
13371,15221.0
13372,17124.0
13373,17837.0
13374,18075.0
13375,18075.0
13376,17362.0
13377,16410.0
13378,18075.0
13379,17362.0
13380,17600.0
13381,17600.0
13382,18551.0
13383,19264.0
13384,18789.0
13385,18789.0
13386,17600.0
13387,18075.0
13388,19264.0
13389,19740.0
13390,18789.0
13391,18313.0
13392,18313.0
13393,17600.0
13394,17837.0
13395,18789.0
13396,19740.0
13397,19264.0
13398,18789.0
13399,19027.0
13400,18789.0
13401,18075.0
13402,16886.0
13403,17837.0
13404,19264.0
13405,20691.0
13406,19502.0
13407,19264.0
13408,19740.0
13409,18551.0
13410,18551.0
13411,18551.0
13412,19978.0
13413,19502.0
13414,20691.0
13415,22594.0
13416,21881.0
13417,22118.0
13418,20216.0
13419,20216.0
13420,21881.0
13421,24497.0
13422,23545.0
13423,23545.0
13424,22594.0
13425,21405.0
13426,20454.0
13427,19978.0
13428,20691.0
13429,20454.0
13430,23308.0
13431,22356.0
13432,23308.0
13433,22118.0
13434,20929.0
13435,19740.0
13436,19502.0
13437,19740.0
13438,19740.0
13439,21405.0
13440,21167.0
13441,21405.0
13442,22118.0
13443,22832.0
13444,22356.0
13445,23308.0
13446,22832.0
13447,21881.0
13448,22118.0
13449,22356.0
13450,21881.0
13451,20929.0
13452,20929.0
13453,22118.0
13454,23070.0
13455,22356.0
13456,22356.0
13457,21881.0
13458,21881.0
13459,22118.0
13460,22118.0
13461,22356.0
13462,22832.0
13463,22118.0
13464,22832.0
13465,22594.0
13466,21405.0
13467,20691.0
13468,20691.0
13469,18789.0
13470,19027.0
13471,19264.0
13472,17837.0
13473,18789.0
13474,19027.0
13475,19027.0
13476,18789.0
13477,18551.0
13478,18789.0
13479,19502.0
13480,19264.0
13481,18551.0
13482,18551.0
13483,19027.0
13484,19027.0
13485,20216.0
13486,20691.0
13487,20216.0
13488,20929.0
13489,22356.0
13490,22356.0
13491,23308.0
13492,22832.0
13493,22356.0
13494,23308.0
13495,23783.0
13496,23308.0
13497,23545.0
13498,22594.0
13499,22118.0
13500,21643.0
13501,21643.0
13502,22356.0
13503,21881.0
13504,21881.0
13505,21167.0
13506,20929.0
13507,21405.0
13508,20929.0
13509,23545.0
13510,24259.0
13511,24497.0
13512,25448.0
13513,25448.0
13514,25210.0
13515,25924.0
13516,25210.0
13517,24259.0
13518,23545.0
13519,20691.0
13520,21881.0
13521,22356.0
13522,23545.0
13523,26162.0
13524,27113.0
13525,24497.0
13526,24972.0
13527,24972.0
13528,25448.0
13529,24972.0
13530,25448.0
13531,24259.0
13532,21881.0
13533,21881.0
13534,22118.0
13535,21881.0
13536,21167.0
13537,23070.0
13538,23308.0
13539,23545.0
13540,23545.0
13541,23070.0
13542,23308.0
13543,24259.0
13544,22832.0
13545,21405.0
13546,20929.0
13547,20929.0
13548,22118.0
13549,22594.0
13550,21643.0
13551,20454.0
13552,21167.0
13553,21643.0
13554,22356.0
13555,22832.0
13556,22832.0
13557,22594.0
13558,22594.0
13559,23783.0
13560,23545.0
13561,24021.0
13562,23783.0
13563,24972.0
13564,23545.0
13565,21405.0
13566,21167.0
13567,21167.0
13568,21643.0
13569,21643.0
13570,22594.0
13571,22356.0
13572,22832.0
13573,22356.0
13574,22832.0
13575,22356.0
13576,22594.0
13577,21643.0
13578,21881.0
13579,22832.0
13580,23070.0
13581,23070.0
13582,22356.0
13583,23070.0
13584,22832.0
13585,21881.0
13586,21405.0
13587,20929.0
13588,22356.0
13589,23545.0
13590,24021.0
13591,23070.0
13592,23545.0
13593,22832.0
13594,21881.0
13595,21881.0
13596,22118.0
13597,24497.0
13598,25924.0
13599,26162.0
13600,26162.0
13601,26400.0
13602,25924.0
13603,26875.0
13604,26400.0
13605,26637.0
13606,26637.0
13607,26162.0
13608,25924.0
13609,24259.0
13610,24735.0
13611,23070.0
13612,21881.0
13613,21881.0
13614,21405.0
13615,21881.0
13616,22832.0
13617,23783.0
13618,24259.0
13619,23308.0
13620,21881.0
13621,23070.0
13622,22594.0
13623,22594.0
13624,23070.0
13625,23783.0
13626,24735.0
13627,24972.0
13628,25448.0
13629,25210.0
13630,22832.0
13631,21881.0
13632,21881.0
13633,24259.0
13634,24972.0
13635,24021.0
13636,23545.0
13637,22594.0
13638,22356.0
13639,22118.0
13640,21881.0
13641,22118.0
13642,21643.0
13643,22118.0
13644,22118.0
13645,20929.0
13646,20454.0
13647,21405.0
13648,23070.0
13649,23070.0
13650,22832.0
13651,23783.0
13652,23308.0
13653,23308.0
13654,22832.0
13655,21881.0
13656,21881.0
13657,21881.0
13658,21643.0
13659,21643.0
13660,21643.0
13661,20691.0
13662,20929.0
13663,20929.0
13664,20691.0
13665,19978.0
13666,20691.0
13667,20691.0
13668,20929.0
13669,22118.0
13670,22832.0
13671,22356.0
13672,22118.0
13673,21881.0
13674,21643.0
13675,21881.0
13676,22118.0
13677,22118.0
13678,21643.0
13679,22356.0
13680,21643.0
13681,20216.0
13682,20691.0
13683,21881.0
13684,21881.0
13685,19978.0
13686,20216.0
13687,19978.0
13688,21643.0
13689,23545.0
13690,23783.0
13691,25448.0
13692,25686.0
13693,25924.0
13694,26637.0
13695,27351.0
13696,25686.0
13697,23308.0
13698,24259.0
13699,27351.0
13700,28540.0
13701,27827.0
13702,27589.0
13703,28064.0
13704,25686.0
13705,24497.0
13706,24259.0
13707,24259.0
13708,24497.0
13709,25686.0
13710,27113.0
13711,28064.0
13712,27827.0
13713,26637.0
13714,26400.0
13715,24735.0
13716,24735.0
13717,24972.0
13718,26162.0
13719,27827.0
13720,27827.0
13721,27589.0
13722,26400.0
